IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Region,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,AFR,Africa,Country,ZAF,South Africa,,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,No,823,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,AFR,Africa,Country,SSD,South Sudan,,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,No,823,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,EMR,Eastern Mediterranean,Country,SDN,Sudan,,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,No,823,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,AMR,Americas,Country,SUR,Suriname,,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,No,823,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,EUR,Europe,Country,DEU,Germany,Western Europe,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,No,823,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,EUR,Europe,Country,GRC,Greece,Southern Europe,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,No,823,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,SEAR,South-East Asia,Country,TLS,Timor-Leste,,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,No,823,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,AFR,Africa,Country,TGO,Togo,,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,No,823,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,AFR,Africa,Country,UGA,Uganda,,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,No,823,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,AFR,Africa,Country,TZA,United Republic of Tanzania,,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,No,823,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,AMR,Americas,Country,URY,Uruguay,,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,No,823,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,No,823,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,EMR,Eastern Mediterranean,Country,YEM,Yemen,,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,No,823,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,AFR,Africa,Country,ZWE,Zimbabwe,,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,No,823,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,EUR,Europe,Country,HUN,Hungary,Eastern Europe,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,AMR,Americas,Country,ARG,Argentina,,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,EUR,Europe,Country,ISL,Iceland,Northern Europe,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,WPR,Western Pacific,Country,AUS,Australia,,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,EMR,Eastern Mediterranean,Country,BHR,Bahrain,,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,EUR,Europe,Country,IRL,Republic of Ireland,Northern Europe,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,SEAR,South-East Asia,Country,BTN,Bhutan,,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,EUR,Europe,Country,ISR,Israel,Southern Europe,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,AMR,Americas,Country,BRA,Brazil,,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,WPR,Western Pacific,Country,BRN,Brunei Darussalam,,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,EUR,Europe,Country,ITA,Italy,Southern Europe,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,AMR,Americas,Country,CAN,Canada,,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,AMR,Americas,Country,CHL,Chile,,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,WPR,Western Pacific,Country,CHN,China,,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,AMR,Americas,Country,COL,Colombia,,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,AMR,Americas,Country,CRI,Costa Rica,,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,AMR,Americas,Country,CUB,Cuba,,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,EUR,Europe,Country,KAZ,Kazakhstan,Eastern Europe,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,EUR,Europe,Country,KGZ,Kyrgyzstan,Eastern Europe,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,No,823,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,AMR,Americas,Country,DOM,Dominican Republic,,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,AMR,Americas,Country,SLV,El Salvador,,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,EUR,Europe,Country,LVA,Latvia,Northern Europe,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,No,823,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,AFR,Africa,Country,ETH,Ethiopia,,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,WPR,Western Pacific,Country,FJI,Fiji,,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,EUR,Europe,Country,LTU,Lithuania,Northern Europe,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,EUR,Europe,Country,LUX,Luxembourg,Western Europe,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,No,823,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,EUR,Europe,Country,MLT,Malta,Southern Europe,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,No,823,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,EUR,Europe,Country,MCO,Monaco,Western Europe,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,No,823,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,AMR,Americas,Country,GTM,Guatemala,,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,AFR,Africa,Country,GIN,Guinea,,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,EUR,Europe,Country,MNE,Montenegro,Southern Europe,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,No,823,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,EUR,Europe,Country,NLD,Netherlands,Western Europe,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,SEAR,South-East Asia,Country,IND,India,,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,SEAR,South-East Asia,Country,IDN,Indonesia,,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,EMR,Eastern Mediterranean,Country,IRQ,Iraq,,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,EUR,Europe,Country,MKD,North Macedonia,Southern Europe,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,No,823,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,EUR,Europe,Country,NOR,Norway,Northern Europe,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,EUR,Europe,Country,POL,Poland,Eastern Europe,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,No,823,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,AMR,Americas,Country,JAM,Jamaica,,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,WPR,Western Pacific,Country,JPN,Japan,,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,EMR,Eastern Mediterranean,Country,JOR,Jordan,,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,EUR,Europe,Country,PRT,Portugal,Southern Europe,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,EMR,Eastern Mediterranean,Country,KWT,Kuwait,,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,EMR,Eastern Mediterranean,Country,LBN,Lebanon,,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,EUR,Europe,Country,MDA,Moldova,Eastern Europe,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,WPR,Western Pacific,Country,MYS,Malaysia,,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,AMR,Americas,Country,MEX,Mexico,,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,EUR,Europe,Country,ROU,Romania,Eastern Europe,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,EUR,Europe,Country,RUS,Russia,Eastern Europe,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,WPR,Western Pacific,Country,PLW,Palau,,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,AMR,Americas,Country,PAN,Panama,,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,AMR,Americas,Country,PER,Peru,,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,WPR,Western Pacific,Country,PHL,Philippines,,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,EUR,Europe,Country,SMR,San Marino,Southern Europe,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,No,823,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,EMR,Eastern Mediterranean,Country,QAT,Qatar,,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,WPR,Western Pacific,Country,KOR,Republic of Korea,,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,EUR,Europe,Country,SRB,Serbia,Southern Europe,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,EUR,Europe,Country,SVK,Slovakia,Eastern Europe,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,No,823,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,EUR,Europe,Country,SVN,Slovenia,Southern Europe,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,AFR,Africa,Country,RWA,Rwanda,,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,EUR,Europe,Country,ESP,Spain,Southern Europe,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,WPR,Western Pacific,Country,SGP,Singapore,,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,EUR,Europe,Country,SWE,Sweden,Northern Europe,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,No,823,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,EUR,Europe,Country,CHE,Switzerland,Western Europe,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,SEAR,South-East Asia,Country,LKA,Sri Lanka,,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,EUR,Europe,Country,TUR,Turkey,Southern Europe,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,EUR,Europe,Country,TJK,Tajikistan,Eastern Europe,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,No,823,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,SEAR,South-East Asia,Country,THA,Thailand,,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,WPR,Western Pacific,Country,TON,Tonga,,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,EMR,Eastern Mediterranean,Country,TUN,Tunisia,,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,EUR,Europe,Country,TKM,Turkmenistan,Eastern Europe,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,WPR,Western Pacific,Country,TUV,Tuvalu,,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,EUR,Europe,Country,UKR,Ukraine,Eastern Europe,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,EUR,Europe,Country,GBR,United Kingdom,Northern Europe,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,EUR,Europe,Country,UZB,Uzbekistan,Eastern Europe,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,WPR,Western Pacific,Country,VUT,Vanuatu,,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
NCD_CCS_OBES_MGMT_GUIDE,Existence of evidence-based national guidelines/protocols/standards for the management of overweight/obesity,text,WPR,Western Pacific,Country,VNM,Viet Nam,,Year,2021,TRUE,,,,,,,,,,,,,,,,,,,Yes,364,,EN,2022-04-24T16:00:00.000Z
